t,inp_mag,tgt_x,tgt_y,tgt_z,tgt_rx,tgt_ry,tgt_rz,act_x,act_y,act_z,act_rx,act_ry,act_rz
5.6924,294,0.214508,-0.017832,0.18425,3.138,0.012,3.066,0.214527,-0.017832,0.181726,3.137,0.012,3.065
5.70246,296,0.214508,-0.017832,0.184588,3.138,0.012,3.066,0.214527,-0.017832,0.181726,3.137,0.012,3.065
5.71251,293,0.214508,-0.017832,0.184923,3.138,0.012,3.066,0.214559,-0.017831,0.181792,3.137,0.012,3.065
5.72257,293,0.214508,-0.017832,0.185258,3.138,0.012,3.066,0.214559,-0.017831,0.181792,3.137,0.012,3.065
5.73263,310,0.214508,-0.017832,0.185612,3.138,0.012,3.066,0.214559,-0.017831,0.181792,3.137,0.012,3.065
5.74268,310,0.214508,-0.017832,0.185966,3.138,0.012,3.066,0.214559,-0.017831,0.181792,3.137,0.012,3.065
5.75274,310,0.214508,-0.017832,0.186321,3.138,0.012,3.066,0.214559,-0.017831,0.181792,3.137,0.012,3.065
5.76279,310,0.214508,-0.017832,0.186675,3.138,0.012,3.066,0.214559,-0.017831,0.181792,3.137,0.012,3.065
5.77286,310,0.214508,-0.017832,0.187029,3.138,0.012,3.066,0.214876,-0.017852,0.182966,3.137,0.014,3.065
5.78292,310,0.214508,-0.017832,0.187383,3.138,0.012,3.066,0.214876,-0.017852,0.182966,3.137,0.014,3.065
5.79298,310,0.214508,-0.017832,0.187738,3.138,0.012,3.066,0.214876,-0.017852,0.182966,3.137,0.014,3.065
5.80301,310,0.214508,-0.017832,0.188092,3.138,0.012,3.066,0.214876,-0.017852,0.182966,3.137,0.014,3.065
5.81307,310,0.214508,-0.017832,0.188446,3.138,0.012,3.066,0.214876,-0.017852,0.182966,3.137,0.014,3.065
5.82314,310,0.214508,-0.017832,0.188801,3.138,0.012,3.066,0.215134,-0.017839,0.184957,3.137,0.015,3.066
5.8332,310,0.214508,-0.017832,0.189155,3.138,0.012,3.066,0.215134,-0.017839,0.184957,3.137,0.015,3.066
5.84328,310,0.214508,-0.017832,0.189509,3.138,0.012,3.066,0.215134,-0.017839,0.184957,3.137,0.015,3.066
5.85334,310,0.214508,-0.017832,0.189863,3.138,0.012,3.066,0.215134,-0.017839,0.184957,3.137,0.015,3.066
5.8634,310,0.214508,-0.017832,0.190218,3.138,0.012,3.066,0.215134,-0.017839,0.184957,3.137,0.015,3.066
5.87346,310,0.214508,-0.017832,0.190572,3.138,0.012,3.066,0.214852,-0.017775,0.186607,3.137,0.013,3.066
5.88353,310,0.214508,-0.017832,0.190926,3.138,0.012,3.066,0.214852,-0.017775,0.186607,3.137,0.013,3.066
5.89358,310,0.214508,-0.017832,0.191281,3.138,0.012,3.066,0.214852,-0.017775,0.186607,3.137,0.013,3.066
5.90364,310,0.214508,-0.017832,0.191635,3.138,0.012,3.066,0.214852,-0.017775,0.186607,3.137,0.013,3.066
5.91371,310,0.214508,-0.017832,0.191989,3.138,0.012,3.066,0.214873,-0.017754,0.188364,3.137,0.014,3.066
5.92377,310,0.214508,-0.017832,0.192343,3.138,0.012,3.066,0.214873,-0.017754,0.188364,3.137,0.014,3.066
5.93384,310,0.214508,-0.017832,0.192698,3.138,0.012,3.066,0.214873,-0.017754,0.188364,3.137,0.014,3.066
5.9439,310,0.214508,-0.017832,0.193052,3.138,0.012,3.066,0.214873,-0.017754,0.188364,3.137,0.014,3.066
5.95395,310,0.214508,-0.017832,0.193406,3.138,0.012,3.066,0.214873,-0.017754,0.188364,3.137,0.014,3.066
5.96401,310,0.214508,-0.017832,0.193761,3.138,0.012,3.066,0.215057,-0.017747,0.190402,3.137,0.015,3.066
5.97407,310,0.214508,-0.017832,0.194115,3.138,0.012,3.066,0.215057,-0.017747,0.190402,3.137,0.015,3.066
5.98413,310,0.214508,-0.017832,0.194469,3.138,0.012,3.066,0.215057,-0.017747,0.190402,3.137,0.015,3.066
5.99418,310,0.214508,-0.017832,0.194823,3.138,0.012,3.066,0.215057,-0.017747,0.190402,3.137,0.015,3.066
6.00424,310,0.214508,-0.017832,0.195178,3.138,0.012,3.066,0.215057,-0.017747,0.190402,3.137,0.015,3.066
6.01429,310,0.214508,-0.017832,0.195532,3.138,0.012,3.066,0.214814,-0.017736,0.191831,3.137,0.013,3.066
6.02435,310,0.214508,-0.017832,0.195886,3.138,0.012,3.066,0.214814,-0.017736,0.191831,3.137,0.013,3.066
6.03441,310,0.214508,-0.017832,0.196241,3.138,0.012,3.066,0.214814,-0.017736,0.191831,3.137,0.013,3.066
6.04446,310,0.214508,-0.017832,0.196595,3.138,0.012,3.066,0.214814,-0.017736,0.191831,3.137,0.013,3.066
6.05452,310,0.214508,-0.017832,0.196949,3.138,0.012,3.066,0.214814,-0.017736,0.191831,3.137,0.013,3.066
6.06457,310,0.214508,-0.017832,0.197303,3.138,0.012,3.066,0.215039,-0.017746,0.193835,3.137,0.015,3.066
6.07463,310,0.214508,-0.017832,0.197658,3.138,0.012,3.066,0.215039,-0.017746,0.193835,3.137,0.015,3.066
6.08468,310,0.214508,-0.017832,0.198012,3.138,0.012,3.066,0.215039,-0.017746,0.193835,3.137,0.015,3.066
6.09473,310,0.214508,-0.017832,0.198366,3.138,0.012,3.066,0.215039,-0.017746,0.193835,3.137,0.015,3.066
6.10479,310,0.214508,-0.017832,0.198721,3.138,0.012,3.066,0.215039,-0.017746,0.193835,3.137,0.015,3.066
6.11485,310,0.214508,-0.017832,0.199075,3.138,0.012,3.066,0.214779,-0.017751,0.195537,3.137,0.013,3.066
6.1249,310,0.214508,-0.017832,0.199429,3.138,0.012,3.066,0.214779,-0.017751,0.195537,3.137,0.013,3.066
6.13495,310,0.214508,-0.017832,0.199783,3.138,0.012,3.066,0.214779,-0.017751,0.195537,3.137,0.013,3.066
6.14501,310,0.214508,-0.017832,0.200138,3.138,0.012,3.066,0.214779,-0.017751,0.195537,3.137,0.013,3.066
6.15506,310,0.214508,-0.017832,0.200492,3.138,0.012,3.066,0.214779,-0.017751,0.195537,3.137,0.013,3.066
6.16512,310,0.214508,-0.017832,0.200846,3.138,0.012,3.066,0.214779,-0.017751,0.195537,3.137,0.013,3.066
6.17517,310,0.214508,-0.017832,0.201201,3.138,0.012,3.066,0.215039,-0.017755,0.197544,3.137,0.015,3.066
6.18522,310,0.214508,-0.017832,0.201555,3.138,0.012,3.066,0.215039,-0.017755,0.197544,3.137,0.015,3.066
6.19527,310,0.214508,-0.017832,0.201909,3.138,0.012,3.066,0.215039,-0.017755,0.197544,3.137,0.015,3.066
6.20533,310,0.214508,-0.017832,0.202263,3.138,0.012,3.066,0.215039,-0.017755,0.197544,3.137,0.015,3.066
6.21538,310,0.214508,-0.017832,0.202618,3.138,0.012,3.066,0.215008,-0.017786,0.19927,3.137,0.014,3.066
6.22544,310,0.214508,-0.017832,0.202972,3.138,0.012,3.066,0.215008,-0.017786,0.19927,3.137,0.014,3.066
6.23549,310,0.214508,-0.017832,0.203326,3.138,0.012,3.066,0.215008,-0.017786,0.19927,3.137,0.014,3.066
6.24555,310,0.214508,-0.017832,0.203681,3.138,0.012,3.066,0.215008,-0.017786,0.19927,3.137,0.014,3.066
6.2556,310,0.214508,-0.017832,0.204035,3.138,0.012,3.066,0.215008,-0.017786,0.19927,3.137,0.014,3.066
6.26566,310,0.214508,-0.017832,0.204389,3.138,0.012,3.066,0.215008,-0.017786,0.19927,3.137,0.014,3.066
6.27571,310,0.214508,-0.017832,0.204743,3.138,0.012,3.066,0.215035,-0.017804,0.201357,3.137,0.015,3.066
6.28577,310,0.214508,-0.017832,0.205098,3.138,0.012,3.066,0.215035,-0.017804,0.201357,3.137,0.015,3.066
6.29582,310,0.214508,-0.017832,0.205452,3.138,0.012,3.066,0.215035,-0.017804,0.201357,3.137,0.015,3.066
6.30587,310,0.214508,-0.017832,0.205806,3.138,0.012,3.066,0.215035,-0.017804,0.201357,3.137,0.015,3.066
6.31593,310,0.214508,-0.017832,0.206161,3.138,0.012,3.066,0.214815,-0.017795,0.202763,3.137,0.013,3.066
6.32598,310,0.214508,-0.017832,0.206515,3.138,0.012,3.066,0.214815,-0.017795,0.202763,3.137,0.013,3.066
6.33603,310,0.214508,-0.017832,0.206869,3.138,0.012,3.066,0.214815,-0.017795,0.202763,3.137,0.013,3.066
6.34609,310,0.214508,-0.017832,0.207223,3.138,0.012,3.066,0.214815,-0.017795,0.202763,3.137,0.013,3.066
6.35614,310,0.214508,-0.017832,0.207578,3.138,0.012,3.066,0.214815,-0.017795,0.202763,3.137,0.013,3.066
6.36619,310,0.214508,-0.017832,0.207932,3.138,0.012,3.066,0.214815,-0.017795,0.202763,3.137,0.013,3.066
6.37622,310,0.214508,-0.017832,0.208286,3.138,0.012,3.066,0.21475,-0.017809,0.204664,3.137,0.013,3.066
6.38627,310,0.214508,-0.017832,0.208641,3.138,0.012,3.066,0.21475,-0.017809,0.204664,3.137,0.013,3.066
6.39632,310,0.214508,-0.017832,0.208995,3.138,0.012,3.066,0.21475,-0.017809,0.204664,3.137,0.013,3.066
6.40638,310,0.214508,-0.017832,0.209349,3.138,0.012,3.066,0.21475,-0.017809,0.204664,3.137,0.013,3.066
6.41643,310,0.214508,-0.017832,0.209703,3.138,0.012,3.066,0.21475,-0.017809,0.204664,3.137,0.013,3.066
6.42649,310,0.214508,-0.017832,0.210058,3.138,0.012,3.066,0.214728,-0.017805,0.206621,3.137,0.012,3.066
6.43654,310,0.214508,-0.017832,0.210412,3.138,0.012,3.066,0.214728,-0.017805,0.206621,3.137,0.012,3.066
6.4466,310,0.214508,-0.017832,0.210766,3.138,0.012,3.066,0.214728,-0.017805,0.206621,3.137,0.012,3.066
6.45666,310,0.214508,-0.017832,0.211121,3.138,0.012,3.066,0.214728,-0.017805,0.206621,3.137,0.012,3.066
6.46671,310,0.214508,-0.017832,0.211475,3.138,0.012,3.066,0.214728,-0.017805,0.206621,3.137,0.012,3.066
6.47676,310,0.214508,-0.017832,0.211829,3.138,0.012,3.066,0.214728,-0.01781,0.208353,3.137,0.012,3.066
6.48682,310,0.214508,-0.017832,0.212183,3.138,0.012,3.066,0.214728,-0.01781,0.208353,3.137,0.012,3.066
6.49687,310,0.214508,-0.017832,0.212538,3.138,0.012,3.066,0.214728,-0.01781,0.208353,3.137,0.012,3.066
6.50692,310,0.214508,-0.017832,0.212892,3.138,0.012,3.066,0.214728,-0.01781,0.208353,3.137,0.012,3.066
6.51698,310,0.214508,-0.017832,0.213246,3.138,0.012,3.066,0.214728,-0.01781,0.208353,3.137,0.012,3.066
6.52704,310,0.214508,-0.017832,0.213601,3.138,0.012,3.066,0.214743,-0.017829,0.210062,3.137,0.012,3.066
6.53709,310,0.214508,-0.017832,0.213955,3.138,0.012,3.066,0.214743,-0.017829,0.210062,3.137,0.012,3.066
6.54715,310,0.214508,-0.017832,0.214309,3.138,0.012,3.066,0.214743,-0.017829,0.210062,3.137,0.012,3.066
6.5572,310,0.214508,-0.017832,0.214663,3.138,0.012,3.066,0.214743,-0.017829,0.210062,3.137,0.012,3.066
6.56722,310,0.214508,-0.017832,0.215018,3.138,0.012,3.066,0.214743,-0.017829,0.210062,3.137,0.012,3.066
6.57728,310,0.214508,-0.017832,0.215372,3.138,0.012,3.066,0.214743,-0.017829,0.210062,3.137,0.012,3.066
6.58733,310,0.214508,-0.017832,0.215726,3.138,0.012,3.066,0.21468,-0.017826,0.21233,3.137,0.012,3.066
6.59739,310,0.214508,-0.017832,0.216081,3.138,0.012,3.066,0.21468,-0.017826,0.21233,3.137,0.012,3.066
6.60745,310,0.214508,-0.017832,0.216435,3.138,0.012,3.066,0.21468,-0.017826,0.21233,3.137,0.012,3.066
6.61749,310,0.214508,-0.017832,0.216789,3.138,0.012,3.066,0.21468,-0.017826,0.21233,3.137,0.012,3.066
6.62755,310,0.214508,-0.017832,0.217143,3.138,0.012,3.066,0.21468,-0.017826,0.21233,3.137,0.012,3.066
6.6376,310,0.214508,-0.017832,0.217498,3.138,0.012,3.066,0.21468,-0.017826,0.21233,3.137,0.012,3.066
6.64766,310,0.214508,-0.017832,0.217852,3.138,0.012,3.066,0.214833,-0.017832,0.214302,3.137,0.013,3.066
6.65772,310,0.214508,-0.017832,0.218206,3.138,0.012,3.066,0.214833,-0.017832,0.214302,3.137,0.013,3.066
6.66778,310,0.214508,-0.017832,0.218561,3.138,0.012,3.066,0.214833,-0.017832,0.214302,3.137,0.013,3.066
6.67784,310,0.214508,-0.017832,0.218915,3.138,0.012,3.066,0.214833,-0.017832,0.214302,3.137,0.013,3.066
6.6879,310,0.214508,-0.017832,0.219269,3.138,0.012,3.066,0.214833,-0.017832,0.214302,3.137,0.013,3.066
6.69796,310,0.214508,-0.017832,0.219623,3.138,0.012,3.066,0.214833,-0.017832,0.214302,3.137,0.013,3.066
6.70802,310,0.214508,-0.017832,0.219978,3.138,0.012,3.066,0.214681,-0.01784,0.216238,3.137,0.012,3.066
6.71808,310,0.214508,-0.017832,0.220332,3.138,0.012,3.066,0.214681,-0.01784,0.216238,3.137,0.012,3.066
6.72813,310,0.214508,-0.017832,0.220686,3.138,0.012,3.066,0.214681,-0.01784,0.216238,3.137,0.012,3.066
6.73819,310,0.214508,-0.017832,0.221041,3.138,0.012,3.066,0.214681,-0.01784,0.216238,3.137,0.012,3.066
6.74825,310,0.214508,-0.017832,0.221395,3.138,0.012,3.066,0.214681,-0.01784,0.216238,3.137,0.012,3.066
6.75831,310,0.214508,-0.017832,0.221749,3.138,0.012,3.066,0.214681,-0.01784,0.216238,3.137,0.012,3.066
6.76837,310,0.214508,-0.017832,0.222103,3.138,0.012,3.066,0.214708,-0.017833,0.218305,3.137,0.012,3.066
6.77843,310,0.214508,-0.017832,0.222458,3.138,0.012,3.066,0.214708,-0.017833,0.218305,3.137,0.012,3.066
6.78848,310,0.214508,-0.017832,0.222812,3.138,0.012,3.066,0.214708,-0.017833,0.218305,3.137,0.012,3.066
6.79854,310,0.214508,-0.017832,0.223166,3.138,0.012,3.066,0.214708,-0.017833,0.218305,3.137,0.012,3.066
6.8086,310,0.214508,-0.017832,0.223521,3.138,0.012,3.066,0.214708,-0.017833,0.218305,3.137,0.012,3.066
6.81865,310,0.214508,-0.017832,0.223875,3.138,0.012,3.066,0.214708,-0.017833,0.218305,3.137,0.012,3.066
6.82871,310,0.214508,-0.017832,0.224229,3.138,0.012,3.066,0.214678,-0.017811,0.220443,3.137,0.012,3.066
6.83877,310,0.214508,-0.017832,0.224583,3.138,0.012,3.066,0.214678,-0.017811,0.220443,3.137,0.012,3.066
6.84883,310,0.214508,-0.017832,0.224938,3.138,0.012,3.066,0.214678,-0.017811,0.220443,3.137,0.012,3.066
6.85888,310,0.214508,-0.017832,0.225292,3.138,0.012,3.066,0.214678,-0.017811,0.220443,3.137,0.012,3.066
6.86894,310,0.214508,-0.017832,0.225646,3.138,0.012,3.066,0.214678,-0.017811,0.220443,3.137,0.012,3.066
6.879,310,0.214508,-0.017832,0.226001,3.138,0.012,3.066,0.214678,-0.017811,0.220443,3.137,0.012,3.066
6.88905,310,0.214508,-0.017832,0.226355,3.138,0.012,3.066,0.214956,-0.017822,0.222786,3.137,0.014,3.066
6.89911,310,0.214508,-0.017832,0.226709,3.138,0.012,3.066,0.214956,-0.017822,0.222786,3.137,0.014,3.066
6.90917,310,0.214508,-0.017832,0.227063,3.138,0.012,3.066,0.214956,-0.017822,0.222786,3.137,0.014,3.066
6.91923,310,0.214508,-0.017832,0.227418,3.138,0.012,3.066,0.214956,-0.017822,0.222786,3.137,0.014,3.066
6.92929,310,0.214508,-0.017832,0.227772,3.138,0.012,3.066,0.214956,-0.017822,0.222786,3.137,0.014,3.066
6.93935,310,0.214508,-0.017832,0.228126,3.138,0.012,3.066,0.214956,-0.017822,0.222786,3.137,0.014,3.066
6.94941,310,0.214508,-0.017832,0.228481,3.138,0.012,3.066,0.214868,-0.017794,0.22481,3.137,0.013,3.066
6.95946,310,0.214508,-0.017832,0.228835,3.138,0.012,3.066,0.214868,-0.017794,0.22481,3.137,0.013,3.066
6.96952,310,0.214508,-0.017832,0.229189,3.138,0.012,3.066,0.214868,-0.017794,0.22481,3.137,0.013,3.066
6.97958,310,0.214508,-0.017832,0.229543,3.138,0.012,3.066,0.214868,-0.017794,0.22481,3.137,0.013,3.066
6.98963,310,0.214508,-0.017832,0.229898,3.138,0.012,3.066,0.214868,-0.017794,0.22481,3.137,0.013,3.066
6.99969,310,0.214508,-0.017832,0.230252,3.138,0.012,3.066,0.214868,-0.017794,0.22481,3.137,0.013,3.066
7.00975,310,0.214508,-0.017832,0.230606,3.138,0.012,3.066,0.214907,-0.017803,0.227132,3.137,0.014,3.066
7.0198,310,0.214508,-0.017832,0.230961,3.138,0.012,3.066,0.214907,-0.017803,0.227132,3.137,0.014,3.066
7.02986,310,0.214508,-0.017832,0.231315,3.138,0.012,3.066,0.214907,-0.017803,0.227132,3.137,0.014,3.066
7.03992,310,0.214508,-0.017832,0.231669,3.138,0.012,3.066,0.214907,-0.017803,0.227132,3.137,0.014,3.066
7.04998,310,0.214508,-0.017832,0.232023,3.138,0.012,3.066,0.214907,-0.017803,0.227132,3.137,0.014,3.066
7.06004,310,0.214508,-0.017832,0.232378,3.138,0.012,3.066,0.214907,-0.017803,0.227132,3.137,0.014,3.066
7.07009,310,0.214508,-0.017832,0.232732,3.138,0.012,3.066,0.21468,-0.017792,0.229129,3.137,0.012,3.066
7.08015,310,0.214508,-0.017832,0.233086,3.138,0.012,3.066,0.21468,-0.017792,0.229129,3.137,0.012,3.066
7.09021,310,0.214508,-0.017832,0.233441,3.138,0.012,3.066,0.21468,-0.017792,0.229129,3.137,0.012,3.066
7.10028,310,0.214508,-0.017832,0.233795,3.138,0.012,3.066,0.21468,-0.017792,0.229129,3.137,0.012,3.066
7.11034,310,0.214508,-0.017832,0.234149,3.138,0.012,3.066,0.21468,-0.017792,0.229129,3.137,0.012,3.066
7.1204,310,0.214508,-0.017832,0.234503,3.138,0.012,3.066,0.21468,-0.017792,0.229129,3.137,0.012,3.066
7.13045,310,0.214508,-0.017832,0.234858,3.138,0.012,3.066,0.214665,-0.017782,0.231106,3.137,0.012,3.066
7.14051,310,0.214508,-0.017832,0.235212,3.138,0.012,3.066,0.214665,-0.017782,0.231106,3.137,0.012,3.066
7.15057,310,0.214508,-0.017832,0.235566,3.138,0.012,3.066,0.214665,-0.017782,0.231106,3.137,0.012,3.066
7.16062,310,0.214508,-0.017832,0.235921,3.138,0.012,3.066,0.214665,-0.017782,0.231106,3.137,0.012,3.066
7.17068,310,0.214508,-0.017832,0.236275,3.138,0.012,3.066,0.214665,-0.017782,0.231106,3.137,0.012,3.066
7.18073,310,0.214508,-0.017832,0.236629,3.138,0.012,3.066,0.214665,-0.017782,0.231106,3.137,0.012,3.066
7.19079,297,0.214508,-0.017832,0.236969,3.138,0.012,3.066,0.214665,-0.017798,0.233438,3.138,0.013,3.066
7.20084,265,0.214508,-0.017832,0.237271,3.138,0.012,3.066,0.214665,-0.017798,0.233438,3.138,0.013,3.066
7.21089,265,0.214508,-0.017832,0.237574,3.138,0.012,3.066,0.214665,-0.017798,0.233438,3.138,0.013,3.066
7.22095,217,0.214508,-0.017832,0.237822,3.138,0.012,3.066,0.214665,-0.017798,0.233438,3.138,0.013,3.066
7.23101,170,0.214508,-0.017832,0.238017,3.138,0.012,3.066,0.214665,-0.017798,0.233438,3.138,0.013,3.066
7.24106,170,0.214508,-0.017832,0.238211,3.138,0.012,3.066,0.214665,-0.017798,0.233438,3.138,0.013,3.066
7.25112,131,0.214508,-0.017832,0.238361,3.138,0.012,3.066,0.214613,-0.017798,0.235391,3.138,0.012,3.066
7.26118,131,0.214508,-0.017832,0.23851,3.138,0.012,3.066,0.214613,-0.017798,0.235391,3.138,0.012,3.066
7.27122,114,0.214508,-0.017832,0.238641,3.138,0.012,3.066,0.214613,-0.017798,0.235391,3.138,0.012,3.066
7.28128,114,0.214508,-0.017832,0.238771,3.138,0.012,3.066,0.214613,-0.017798,0.235391,3.138,0.012,3.066
7.29135,114,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214613,-0.017798,0.235391,3.138,0.012,3.066
7.3014,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214785,-0.017805,0.237316,3.138,0.013,3.066
7.31146,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214785,-0.017805,0.237316,3.138,0.013,3.066
7.32151,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214785,-0.017805,0.237316,3.138,0.013,3.066
7.33157,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214785,-0.017805,0.237316,3.138,0.013,3.066
7.34162,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214785,-0.017805,0.237316,3.138,0.013,3.066
7.35167,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214785,-0.017805,0.237316,3.138,0.013,3.066
7.36173,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.21467,-0.017805,0.238763,3.138,0.013,3.066
7.37178,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.21467,-0.017805,0.238763,3.138,0.013,3.066
7.38184,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.21467,-0.017805,0.238763,3.138,0.013,3.066
7.39195,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.21467,-0.017805,0.238763,3.138,0.013,3.066
7.40206,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.21467,-0.017805,0.238763,3.138,0.013,3.066
7.41217,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214711,-0.017826,0.239171,3.138,0.013,3.066
7.42228,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214711,-0.017826,0.239171,3.138,0.013,3.066
7.43234,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214711,-0.017826,0.239171,3.138,0.013,3.066
7.4424,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214711,-0.017826,0.239171,3.138,0.013,3.066
7.45246,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214711,-0.017826,0.239171,3.138,0.013,3.066
7.46251,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214711,-0.017826,0.239171,3.138,0.013,3.066
7.47257,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214688,-0.017857,0.239185,3.138,0.013,3.066
7.48263,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214688,-0.017857,0.239185,3.138,0.013,3.066
7.49268,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214688,-0.017857,0.239185,3.138,0.013,3.066
7.50274,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214688,-0.017857,0.239185,3.138,0.013,3.066
7.5128,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214688,-0.017857,0.239185,3.138,0.013,3.066
7.52285,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214688,-0.017857,0.239185,3.138,0.013,3.066
7.53291,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214669,-0.017865,0.239176,3.138,0.013,3.066
7.54297,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214669,-0.017865,0.239176,3.138,0.013,3.066
7.55302,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214669,-0.017865,0.239176,3.138,0.013,3.066
7.56308,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214669,-0.017865,0.239176,3.138,0.013,3.066
7.57314,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214666,-0.01787,0.239171,3.138,0.013,3.066
7.58319,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214666,-0.01787,0.239171,3.138,0.013,3.066
7.59323,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214666,-0.01787,0.239171,3.138,0.013,3.066
7.60329,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214666,-0.01787,0.239171,3.138,0.013,3.066
7.61335,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214666,-0.01787,0.239171,3.138,0.013,3.066
7.62341,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214666,-0.01787,0.239171,3.138,0.013,3.066
7.63348,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214673,-0.017881,0.239166,3.138,0.013,3.066
7.64353,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214673,-0.017881,0.239166,3.138,0.013,3.066
7.65359,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214673,-0.017881,0.239166,3.138,0.013,3.066
7.66365,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214673,-0.017881,0.239166,3.138,0.013,3.066
7.67372,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214653,-0.017864,0.23913,3.138,0.013,3.066
7.68378,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214653,-0.017864,0.23913,3.138,0.013,3.066
7.69384,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214653,-0.017864,0.23913,3.138,0.013,3.066
7.7039,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214653,-0.017864,0.23913,3.138,0.013,3.066
7.71396,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214653,-0.017864,0.23913,3.138,0.013,3.066
7.72403,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214653,-0.017864,0.23913,3.138,0.013,3.066
7.73408,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214628,-0.017879,0.239087,3.138,0.012,3.066
7.74414,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214628,-0.017879,0.239087,3.138,0.012,3.066
7.7542,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214628,-0.017879,0.239087,3.138,0.012,3.066
7.76422,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214628,-0.017879,0.239087,3.138,0.012,3.066
7.77428,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214628,-0.017879,0.239087,3.138,0.012,3.066
7.78434,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214614,-0.017873,0.239038,3.138,0.012,3.065
7.79439,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214614,-0.017873,0.239038,3.138,0.012,3.065
7.80445,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214614,-0.017873,0.239038,3.138,0.012,3.065
7.81451,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214614,-0.017873,0.239038,3.138,0.012,3.065
7.82456,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214614,-0.017873,0.239038,3.138,0.012,3.065
7.83462,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214585,-0.017853,0.238984,3.138,0.012,3.065
7.84468,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214585,-0.017853,0.238984,3.138,0.012,3.065
7.85473,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214585,-0.017853,0.238984,3.138,0.012,3.065
7.86479,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214585,-0.017853,0.238984,3.138,0.012,3.065
7.87485,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214585,-0.017853,0.238984,3.138,0.012,3.065
7.88491,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214543,-0.017832,0.238932,3.138,0.012,3.065
7.89497,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214543,-0.017832,0.238932,3.138,0.012,3.065
7.90504,19,0.214508,-0.017832,0.238901,3.138,0.012,3.066,0.214543,-0.017832,0.238932,3.138,0.012,3.065
