t,inp_mag,tgt_x,tgt_y,tgt_z,tgt_rx,tgt_ry,tgt_rz,act_x,act_y,act_z,act_rx,act_ry,act_rz
6e-05,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198978,-0.073121,0.208348,3.129,0.002,0.026
0.02021,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198978,-0.073121,0.208348,3.129,0.002,0.026
0.04036,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198978,-0.073121,0.208348,3.129,0.002,0.026
0.06049,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198981,-0.073128,0.208353,3.129,0.001,0.025
0.08063,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198981,-0.073128,0.208353,3.129,0.001,0.025
0.10068,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198981,-0.073128,0.208353,3.129,0.001,0.025
0.12074,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198981,-0.073128,0.208353,3.129,0.001,0.025
0.1408,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199012,-0.073055,0.208374,3.129,0.001,0.024
0.16086,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199012,-0.073055,0.208374,3.129,0.001,0.024
0.18092,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199041,-0.073044,0.2084,3.129,0.001,0.024
0.20098,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199041,-0.073044,0.2084,3.129,0.001,0.024
0.22104,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199041,-0.073044,0.2084,3.129,0.001,0.024
0.2411,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199077,-0.073021,0.208394,3.129,0.001,0.024
0.26116,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199077,-0.073021,0.208394,3.129,0.001,0.024
0.28122,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199077,-0.073021,0.208394,3.129,0.001,0.024
0.30127,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199053,-0.073022,0.208373,3.129,0.001,0.024
0.32134,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199053,-0.073022,0.208373,3.129,0.001,0.024
0.34139,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199053,-0.073022,0.208373,3.129,0.001,0.024
0.36145,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199033,-0.072989,0.208352,3.129,0.001,0.024
0.38151,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199033,-0.072989,0.208352,3.129,0.001,0.024
0.40156,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199033,-0.072989,0.208352,3.129,0.001,0.024
0.42162,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199019,-0.072994,0.20835,3.129,0.001,0.024
0.44168,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199019,-0.072994,0.20835,3.129,0.001,0.024
0.46174,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199019,-0.072994,0.20835,3.129,0.001,0.024
0.48175,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198999,-0.072993,0.208341,3.129,0.001,0.024
0.50181,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198999,-0.072993,0.208341,3.129,0.001,0.024
0.52187,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198999,-0.072993,0.208341,3.129,0.001,0.024
0.54193,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199007,-0.073006,0.208341,3.129,0.001,0.024
0.56199,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199007,-0.073006,0.208341,3.129,0.001,0.024
0.58204,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199007,-0.073006,0.208341,3.129,0.001,0.024
0.6021,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199002,-0.073019,0.208341,3.129,0.001,0.024
0.62216,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199002,-0.073019,0.208341,3.129,0.001,0.024
0.64222,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.199002,-0.073019,0.208341,3.129,0.001,0.024
0.66227,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198995,-0.073034,0.208336,3.129,0.001,0.024
0.68233,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198995,-0.073034,0.208336,3.129,0.001,0.024
0.70239,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198995,-0.073034,0.208336,3.129,0.001,0.024
0.72245,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198984,-0.073058,0.208346,3.129,0.001,0.024
0.74251,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198984,-0.073058,0.208346,3.129,0.001,0.024
0.76257,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198984,-0.073058,0.208346,3.129,0.001,0.024
0.78263,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198979,-0.073071,0.208346,3.129,0.001,0.025
0.80269,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198979,-0.073071,0.208346,3.129,0.001,0.025
0.82275,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198979,-0.073071,0.208346,3.129,0.001,0.025
0.84281,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198973,-0.073088,0.208346,3.129,0.001,0.025
0.86287,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198973,-0.073088,0.208346,3.129,0.001,0.025
0.88293,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198973,-0.073088,0.208346,3.129,0.001,0.025
0.90299,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198963,-0.073101,0.208342,3.129,0.002,0.025
0.92305,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198963,-0.073101,0.208342,3.129,0.002,0.025
0.9431,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198963,-0.073101,0.208342,3.129,0.002,0.025
0.96316,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198965,-0.073096,0.208332,3.129,0.002,0.025
0.98322,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198965,-0.073096,0.208332,3.129,0.002,0.025
1.00328,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198965,-0.073096,0.208332,3.129,0.002,0.025
1.02334,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.19896,-0.073091,0.208342,3.129,0.002,0.025
1.0434,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.19896,-0.073091,0.208342,3.129,0.002,0.025
1.06346,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.19896,-0.073091,0.208342,3.129,0.002,0.025
1.08351,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198948,-0.073088,0.208328,3.129,0.002,0.025
1.10357,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198948,-0.073088,0.208328,3.129,0.002,0.025
1.12363,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198948,-0.073088,0.208328,3.129,0.002,0.025
1.14368,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.19896,-0.073104,0.208351,3.129,0.001,0.025
1.16374,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.19896,-0.073104,0.208351,3.129,0.001,0.025
1.18374,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.19896,-0.073104,0.208351,3.129,0.001,0.025
1.2038,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198962,-0.073092,0.208341,3.129,0.002,0.025
1.22386,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198954,-0.073086,0.208342,3.129,0.002,0.025
1.24392,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198954,-0.073086,0.208342,3.129,0.002,0.025
1.26398,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198971,-0.073101,0.20835,3.129,0.001,0.025
1.28404,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.19897,-0.073103,0.20835,3.129,0.001,0.025
1.3041,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.19897,-0.073103,0.20835,3.129,0.001,0.025
1.32416,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198975,-0.073099,0.208345,3.129,0.001,0.025
1.34422,0,0.198965,-0.073121,0.20835,3.129,0.002,0.025,0.198962,-0.073086,0.208351,3.129,0.002,0.025
1.36427,30,0.198965,-0.073121,0.208316,3.129,0.002,0.025,0.198962,-0.073086,0.208351,3.129,0.002,0.025
1.38433,44,0.198965,-0.073121,0.208265,3.129,0.002,0.025,0.198958,-0.073096,0.208346,3.129,0.002,0.025
1.40439,52,0.198965,-0.073121,0.208206,3.129,0.002,0.025,0.198958,-0.073096,0.208346,3.129,0.002,0.025
1.42445,56,0.198965,-0.073121,0.208142,3.129,0.002,0.025,0.198958,-0.073096,0.208346,3.129,0.002,0.025
1.44451,58,0.198965,-0.073121,0.208076,3.129,0.002,0.025,0.198932,-0.073081,0.208321,3.129,0.002,0.025
1.46457,61,0.198965,-0.073121,0.208006,3.129,0.002,0.025,0.198932,-0.073081,0.208321,3.129,0.002,0.025
1.48462,65,0.198965,-0.073121,0.207932,3.129,0.002,0.025,0.198932,-0.073081,0.208321,3.129,0.002,0.025
1.50468,68,0.198965,-0.073121,0.207854,3.129,0.002,0.025,0.198866,-0.073055,0.208205,3.129,0.002,0.025
1.52474,73,0.198965,-0.073121,0.207771,3.129,0.002,0.025,0.198866,-0.073055,0.208205,3.129,0.002,0.025
1.5448,75,0.198965,-0.073121,0.207685,3.129,0.002,0.025,0.198866,-0.073055,0.208205,3.129,0.002,0.025
1.56486,79,0.198965,-0.073121,0.207595,3.129,0.002,0.025,0.198858,-0.073052,0.208037,3.129,0.002,0.025
1.58492,83,0.198965,-0.073121,0.2075,3.129,0.002,0.025,0.198832,-0.073055,0.207949,3.129,0.002,0.025
1.60498,113,0.198965,-0.073121,0.207371,3.129,0.002,0.025,0.198832,-0.073055,0.207949,3.129,0.002,0.025
1.62503,120,0.198965,-0.073121,0.207233,3.129,0.002,0.025,0.198847,-0.073042,0.20784,3.129,0.002,0.025
1.64509,118,0.198965,-0.073121,0.207099,3.129,0.002,0.025,0.198818,-0.073048,0.207717,3.129,0.002,0.025
1.66515,110,0.198965,-0.073121,0.206973,3.129,0.002,0.025,0.198818,-0.073048,0.207717,3.129,0.002,0.025
1.68521,107,0.198965,-0.073121,0.206851,3.129,0.002,0.025,0.198818,-0.073048,0.207717,3.129,0.002,0.025
1.70527,110,0.198965,-0.073121,0.206725,3.129,0.002,0.025,0.198846,-0.073068,0.207326,3.129,0.002,0.025
1.72533,112,0.198965,-0.073121,0.206597,3.129,0.002,0.025,0.19884,-0.073053,0.207262,3.129,0.002,0.025
1.74539,111,0.198965,-0.073121,0.20647,3.129,0.002,0.025,0.19884,-0.073053,0.207262,3.129,0.002,0.025
1.76544,112,0.198965,-0.073121,0.206342,3.129,0.002,0.025,0.198783,-0.073062,0.207033,3.129,0.002,0.025
1.7855,120,0.198965,-0.073121,0.206205,3.129,0.002,0.025,0.198775,-0.073064,0.206942,3.129,0.002,0.025
1.80556,123,0.198965,-0.073121,0.206064,3.129,0.002,0.025,0.198775,-0.073064,0.206942,3.129,0.002,0.025
1.82562,114,0.198965,-0.073121,0.205934,3.129,0.002,0.025,0.198807,-0.073072,0.206493,3.129,0.002,0.025
1.84564,103,0.198965,-0.073121,0.205816,3.129,0.002,0.025,0.198798,-0.07308,0.206349,3.129,0.002,0.025
1.8657,105,0.198965,-0.073121,0.205696,3.129,0.002,0.025,0.198798,-0.07308,0.206349,3.129,0.002,0.025
1.88575,107,0.198965,-0.073121,0.205574,3.129,0.002,0.025,0.198798,-0.07308,0.206349,3.129,0.002,0.025
1.90581,110,0.198965,-0.073121,0.205448,3.129,0.002,0.025,0.198837,-0.073087,0.206198,3.129,0.002,0.025
1.92587,103,0.198965,-0.073121,0.205331,3.129,0.002,0.025,0.198837,-0.073087,0.206198,3.129,0.002,0.025
1.94593,91,0.198965,-0.073121,0.205227,3.129,0.002,0.025,0.198764,-0.073081,0.205688,3.129,0.002,0.025
1.96598,83,0.198965,-0.073121,0.205132,3.129,0.002,0.025,0.198764,-0.073081,0.205688,3.129,0.002,0.025
1.98605,57,0.198965,-0.073121,0.205067,3.129,0.002,0.025,0.198764,-0.073081,0.205688,3.129,0.002,0.025
2.0061,39,0.198965,-0.073121,0.205022,3.129,0.002,0.025,0.1988,-0.073099,0.205322,3.128,0.002,0.025
2.02617,32,0.198965,-0.073121,0.204999,3.129,0.002,0.025,0.1988,-0.073099,0.205322,3.128,0.002,0.025
2.04622,42,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.1988,-0.073099,0.205322,3.128,0.002,0.025
2.06628,46,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198786,-0.07307,0.205036,3.129,0.002,0.025
2.08634,47,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198737,-0.073073,0.204946,3.129,0.002,0.025
2.1064,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198737,-0.073073,0.204946,3.129,0.002,0.025
2.12646,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198756,-0.073053,0.204905,3.129,0.002,0.025
2.14652,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198756,-0.073053,0.204905,3.129,0.002,0.025
2.16657,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198756,-0.073053,0.204905,3.129,0.002,0.025
2.18663,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198769,-0.073051,0.204891,3.129,0.002,0.025
2.20669,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198781,-0.07306,0.20489,3.129,0.002,0.025
2.22675,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198781,-0.07306,0.20489,3.129,0.002,0.025
2.24681,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198808,-0.073063,0.204881,3.129,0.002,0.025
2.26687,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198819,-0.073047,0.20489,3.129,0.002,0.025
2.28693,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198819,-0.073047,0.20489,3.129,0.002,0.025
2.30698,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198809,-0.073054,0.204886,3.129,0.002,0.025
2.32704,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198825,-0.073057,0.204889,3.129,0.002,0.025
2.34709,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198825,-0.073057,0.204889,3.129,0.002,0.025
2.36716,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198846,-0.073043,0.204902,3.129,0.002,0.025
2.38721,0,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198846,-0.073043,0.204902,3.129,0.002,0.025
2.40727,4,0.198965,-0.073121,0.204996,3.129,0.002,0.025,0.198846,-0.073043,0.204902,3.129,0.002,0.025
2.42733,28,0.198957,-0.073121,0.204996,3.129,0.002,0.025,0.19887,-0.073057,0.204913,3.129,0.002,0.025
2.44738,33,0.198947,-0.073121,0.204996,3.129,0.002,0.025,0.198865,-0.073055,0.204903,3.129,0.002,0.025
2.46744,33,0.198936,-0.073121,0.204996,3.129,0.002,0.025,0.198865,-0.073055,0.204903,3.129,0.002,0.025
2.4875,32,0.198923,-0.073121,0.204996,3.129,0.002,0.025,0.198886,-0.073069,0.204924,3.129,0.002,0.025
2.50756,34,0.198903,-0.073121,0.204996,3.129,0.002,0.025,0.198886,-0.073069,0.204924,3.129,0.002,0.025
2.52761,35,0.19888,-0.073121,0.204996,3.129,0.002,0.025,0.198886,-0.073069,0.204924,3.129,0.002,0.025
2.54767,36,0.198847,-0.073121,0.204996,3.129,0.002,0.025,0.19888,-0.073077,0.204922,3.129,0.002,0.025
2.56773,35,0.198812,-0.073121,0.204996,3.129,0.002,0.025,0.198887,-0.073071,0.204922,3.129,0.002,0.025
2.58775,31,0.198776,-0.073121,0.204996,3.129,0.002,0.025,0.198887,-0.073071,0.204922,3.129,0.002,0.025
2.6078,33,0.198739,-0.073121,0.204996,3.129,0.002,0.025,0.198888,-0.073124,0.204966,3.129,0.002,0.024
2.62786,42,0.198691,-0.073121,0.204996,3.129,0.002,0.025,0.198888,-0.073124,0.204966,3.129,0.002,0.024
2.64791,45,0.198639,-0.073121,0.204996,3.129,0.002,0.025,0.198888,-0.073124,0.204966,3.129,0.002,0.024
2.66797,46,0.198587,-0.073121,0.204996,3.129,0.002,0.025,0.198851,-0.073114,0.204982,3.129,0.002,0.024
2.68802,47,0.198533,-0.073121,0.204996,3.129,0.002,0.025,0.19882,-0.073115,0.204997,3.129,0.001,0.024
2.70808,55,0.19847,-0.073121,0.204996,3.129,0.002,0.025,0.19882,-0.073115,0.204997,3.129,0.001,0.024
2.72814,57,0.198405,-0.073121,0.204996,3.129,0.002,0.025,0.198656,-0.073102,0.204968,3.129,0.002,0.024
2.74819,57,0.19834,-0.073121,0.204996,3.129,0.002,0.025,0.198656,-0.073102,0.204968,3.129,0.002,0.024
2.76825,60,0.198271,-0.073121,0.204992,3.129,0.002,0.025,0.198656,-0.073102,0.204968,3.129,0.002,0.024
2.78831,65,0.198197,-0.073126,0.204984,3.129,0.002,0.025,0.198535,-0.073093,0.204953,3.129,0.002,0.024
2.80836,67,0.19812,-0.073132,0.204975,3.129,0.002,0.025,0.19843,-0.073076,0.20494,3.129,0.002,0.024
2.82842,67,0.198044,-0.07314,0.204963,3.129,0.002,0.025,0.19843,-0.073076,0.20494,3.129,0.002,0.024
2.84848,71,0.197963,-0.073153,0.204949,3.129,0.002,0.025,0.198245,-0.073066,0.204941,3.129,0.002,0.024
2.86854,74,0.197878,-0.073175,0.204932,3.129,0.002,0.025,0.198245,-0.073066,0.204941,3.129,0.002,0.024
2.8886,72,0.197796,-0.073199,0.204912,3.129,0.002,0.025,0.198245,-0.073066,0.204941,3.129,0.002,0.024
2.90866,71,0.197715,-0.073224,0.204892,3.129,0.002,0.025,0.198178,-0.073099,0.204937,3.129,0.002,0.024
2.92872,70,0.197635,-0.073249,0.20487,3.129,0.002,0.025,0.198076,-0.0731,0.204914,3.129,0.002,0.024
2.94875,64,0.197562,-0.07328,0.204849,3.129,0.002,0.025,0.198076,-0.0731,0.204914,3.129,0.002,0.024
2.96881,61,0.197492,-0.073312,0.204829,3.129,0.002,0.025,0.197661,-0.073138,0.204813,3.129,0.002,0.024
2.98886,57,0.197427,-0.073344,0.204807,3.129,0.002,0.025,0.197661,-0.073138,0.204813,3.129,0.002,0.024
3.00896,53,0.197366,-0.073376,0.204785,3.129,0.002,0.025,0.197661,-0.073138,0.204813,3.129,0.002,0.024
3.02903,46,0.197314,-0.073409,0.204761,3.129,0.002,0.025,0.197571,-0.07323,0.204775,3.129,0.002,0.024
3.0491,42,0.197266,-0.073441,0.204737,3.129,0.002,0.025,0.197571,-0.07323,0.204775,3.129,0.002,0.024
3.06916,39,0.197221,-0.073473,0.204713,3.129,0.002,0.025,0.197571,-0.07323,0.204775,3.129,0.002,0.024
3.08922,36,0.19718,-0.073507,0.204689,3.129,0.002,0.025,0.197478,-0.073322,0.204746,3.129,0.001,0.024
3.10928,29,0.197147,-0.073538,0.204661,3.129,0.002,0.025,0.197478,-0.073322,0.204746,3.129,0.001,0.024
3.12934,29,0.197118,-0.073562,0.204628,3.129,0.002,0.025,0.197478,-0.073322,0.204746,3.129,0.001,0.024
3.1494,33,0.197092,-0.073582,0.20459,3.129,0.002,0.025,0.197478,-0.073322,0.204746,3.129,0.001,0.024
3.16946,38,0.197068,-0.073598,0.204547,3.129,0.002,0.025,0.197286,-0.073463,0.204685,3.129,0.001,0.023
3.18952,38,0.197045,-0.073616,0.204503,3.129,0.002,0.025,0.197286,-0.073463,0.204685,3.129,0.001,0.023
3.20959,39,0.197024,-0.073636,0.204459,3.129,0.002,0.025,0.197134,-0.073559,0.204581,3.129,0.001,0.024
3.22965,39,0.197007,-0.073657,0.204414,3.129,0.002,0.025,0.197134,-0.073559,0.204581,3.129,0.001,0.024
3.24971,39,0.19699,-0.073678,0.204369,3.129,0.002,0.025,0.197134,-0.073559,0.204581,3.129,0.001,0.024
3.26975,40,0.196973,-0.073698,0.204324,3.129,0.002,0.025,0.196997,-0.073634,0.204463,3.129,0.002,0.024
3.28986,40,0.196957,-0.073719,0.204278,3.129,0.002,0.025,0.196997,-0.073634,0.204463,3.129,0.002,0.024
3.30993,39,0.196941,-0.073742,0.204233,3.129,0.002,0.025,0.196997,-0.073634,0.204463,3.129,0.002,0.024
3.32999,38,0.196925,-0.073767,0.20419,3.129,0.002,0.025,0.196997,-0.073634,0.204463,3.129,0.002,0.024
3.35005,38,0.196912,-0.073792,0.204147,3.129,0.002,0.025,0.196931,-0.073732,0.204351,3.129,0.001,0.024
3.3701,40,0.1969,-0.073816,0.204101,3.129,0.002,0.025,0.196931,-0.073732,0.204351,3.129,0.001,0.024
3.39017,41,0.196887,-0.073839,0.204054,3.129,0.002,0.025,0.196873,-0.073819,0.204225,3.128,0.001,0.024
3.41023,43,0.196879,-0.073858,0.204005,3.129,0.002,0.025,0.196873,-0.073819,0.204225,3.128,0.001,0.024
3.43029,42,0.196875,-0.073878,0.203957,3.129,0.002,0.025,0.196873,-0.073819,0.204225,3.128,0.001,0.024
3.45035,40,0.196875,-0.073898,0.203911,3.129,0.002,0.025,0.196838,-0.073914,0.204064,3.128,0.001,0.024
3.47041,36,0.196875,-0.07392,0.20387,3.129,0.002,0.025,0.196838,-0.073914,0.204064,3.128,0.001,0.024
3.49047,34,0.196875,-0.073945,0.203831,3.129,0.002,0.025,0.196838,-0.073914,0.204064,3.128,0.001,0.024
3.51053,32,0.196875,-0.07397,0.203795,3.129,0.002,0.025,0.196839,-0.073998,0.203945,3.128,0.001,0.024
3.5306,30,0.196875,-0.073993,0.20376,3.129,0.002,0.025,0.196839,-0.073998,0.203945,3.128,0.001,0.024
3.55064,27,0.196875,-0.074015,0.203729,3.129,0.002,0.025,0.196839,-0.073998,0.203945,3.128,0.001,0.024
3.57071,21,0.196875,-0.074034,0.203705,3.129,0.002,0.025,0.196829,-0.074077,0.203819,3.128,0.001,0.024
3.59075,19,0.196875,-0.074054,0.203684,3.129,0.002,0.025,0.196829,-0.074077,0.203819,3.128,0.001,0.024
3.61082,19,0.196875,-0.074075,0.203664,3.129,0.002,0.025,0.196829,-0.074077,0.203819,3.128,0.001,0.024
3.63087,20,0.196875,-0.074098,0.203649,3.129,0.002,0.025,0.196847,-0.074157,0.203742,3.128,0.001,0.024
3.65094,12,0.196875,-0.074112,0.203636,3.129,0.002,0.025,0.196847,-0.074157,0.203742,3.128,0.001,0.024
3.671,12,0.196875,-0.074124,0.203622,3.129,0.002,0.025,0.196847,-0.074157,0.203742,3.128,0.001,0.024
3.69106,11,0.196875,-0.074136,0.203609,3.129,0.002,0.025,0.196872,-0.07425,0.203687,3.128,0.001,0.023
3.71112,10,0.196875,-0.074147,0.203601,3.129,0.002,0.025,0.196872,-0.07425,0.203687,3.128,0.001,0.023
3.73118,4,0.196875,-0.074152,0.203597,3.129,0.002,0.025,0.196872,-0.07425,0.203687,3.128,0.001,0.023
3.75124,2,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196858,-0.074323,0.203607,3.128,0.001,0.023
3.7713,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196858,-0.074323,0.203607,3.128,0.001,0.023
3.79136,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196858,-0.074323,0.203607,3.128,0.001,0.023
3.81142,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196871,-0.074332,0.203598,3.128,0.001,0.024
3.83148,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196871,-0.074332,0.203598,3.128,0.001,0.024
3.85153,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196871,-0.074332,0.203598,3.128,0.001,0.024
3.87159,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196864,-0.074363,0.203587,3.128,0.001,0.024
3.89165,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196864,-0.074363,0.203587,3.128,0.001,0.024
3.91171,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196864,-0.074363,0.203587,3.128,0.001,0.024
3.93175,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196869,-0.07434,0.203592,3.128,0.001,0.024
3.9518,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196869,-0.07434,0.203592,3.128,0.001,0.024
3.97186,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196869,-0.07434,0.203592,3.128,0.001,0.024
3.99192,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196864,-0.074326,0.203572,3.128,0.001,0.024
4.01198,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196864,-0.074326,0.203572,3.128,0.001,0.024
4.03203,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196864,-0.074326,0.203572,3.128,0.001,0.024
4.05209,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196894,-0.074281,0.203581,3.128,0.001,0.024
4.07215,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196894,-0.074281,0.203581,3.128,0.001,0.024
4.0922,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196894,-0.074281,0.203581,3.128,0.001,0.024
4.11226,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196897,-0.074234,0.203581,3.128,0.001,0.024
4.13231,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196897,-0.074234,0.203581,3.128,0.001,0.024
4.15237,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196897,-0.074234,0.203581,3.128,0.001,0.024
4.17242,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.1969,-0.07423,0.203575,3.128,0.001,0.024
4.19248,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.1969,-0.07423,0.203575,3.128,0.001,0.024
4.21254,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.1969,-0.07423,0.203575,3.128,0.001,0.024
4.2326,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196888,-0.074181,0.20358,3.129,0.001,0.024
4.25266,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196888,-0.074181,0.20358,3.129,0.001,0.024
4.27275,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196888,-0.074181,0.20358,3.129,0.001,0.024
4.29281,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196883,-0.074162,0.203585,3.129,0.001,0.025
4.31291,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196883,-0.074162,0.203585,3.129,0.001,0.025
4.33301,0,0.196875,-0.074152,0.203595,3.129,0.002,0.025,0.196883,-0.074162,0.203585,3.129,0.001,0.025
4.35307,2,0.196877,-0.074152,0.203595,3.129,0.002,0.025,0.196876,-0.074132,0.203574,3.129,0.001,0.025
4.37317,4,0.196882,-0.074152,0.203595,3.129,0.002,0.025,0.196876,-0.074132,0.203574,3.129,0.001,0.025
